ID,mechanism,fold
ACX31140,antibiotic inactivation,2
ACX31141,antibiotic inactivation,2
ADK35872,antibiotic inactivation,2
ADK35875,antibiotic inactivation,2
ADI58617,antibiotic inactivation,2
ADV41666,antibiotic inactivation,2
AEB98923,antibiotic inactivation,2
ADX07747,antibiotic inactivation,2
AFU91598,antibiotic inactivation,2
AEE61368,antibiotic inactivation,2
AEL88491,antibiotic inactivation,2
AEQ73520,antibiotic inactivation,2
AFM55001,antibiotic inactivation,2
AFO55201,antibiotic inactivation,2
CCJ32598,antibiotic inactivation,2
AGR55864,antibiotic inactivation,2
AEL30570,antibiotic inactivation,2
AFH53180,antibiotic inactivation,2
CAC17623,antibiotic inactivation,2
AAB19430,antibiotic inactivation,2
AAF61417,antibiotic inactivation,2
AAM74565,antibiotic inactivation,2
YP_009077556,antibiotic inactivation,2
AAP22374,antibiotic inactivation,2
AAF89159,antibiotic inactivation,2
AAS48620,antibiotic inactivation,2
ABN80430,antibiotic inactivation,2
ACO56763,antibiotic inactivation,2
AKO63209,antibiotic inactivation,2
ABC94518,antibiotic inactivation,2
ABW90721,antibiotic inactivation,2
ACV13198,antibiotic inactivation,2
AEI25539,antibiotic inactivation,2
AEZ49857,antibiotic inactivation,2
AGC50805,antibiotic inactivation,2
AGC50806,antibiotic inactivation,2
BAC06841,antibiotic inactivation,2
BAC06845,antibiotic inactivation,2
CAQ87576,antibiotic inactivation,2
CAA74573,antibiotic inactivation,2
AEM36716,antibiotic inactivation,2
AAK71471,antibiotic inactivation,2
AAN38836,antibiotic inactivation,2
AAM70498,antibiotic inactivation,2
CAD70280,antibiotic inactivation,2
AAO88912,antibiotic inactivation,2
BAD83775,antibiotic inactivation,2
AAV97956,antibiotic inactivation,2
AAV97954,antibiotic inactivation,2
ABC18328,antibiotic inactivation,2
ADL27910,antibiotic inactivation,2
AEL20760,antibiotic inactivation,2
ADA62520,antibiotic inactivation,2
ABN69105,antibiotic inactivation,2
AAV97957,antibiotic inactivation,2
ACB41777,antibiotic inactivation,2
ACI29345,antibiotic inactivation,2
ACI29348,antibiotic inactivation,2
ADN26580,antibiotic inactivation,2
ADM08178,antibiotic inactivation,2
ADR66516,antibiotic inactivation,2
AEM44651,antibiotic inactivation,2
AEM44654,antibiotic inactivation,2
AEM44653,antibiotic inactivation,2
ACU00153,antibiotic inactivation,2
AEI70324,antibiotic inactivation,2
AFA51700,antibiotic inactivation,2
AFA51701,antibiotic inactivation,2
AFH88134,antibiotic inactivation,2
AFO69261,antibiotic inactivation,2
AEW46676,antibiotic inactivation,2
AAN05031,antibiotic inactivation,2
AAU25807,antibiotic inactivation,2
CAG25830,antibiotic inactivation,2
CAG25828,antibiotic inactivation,2
CAP12348,antibiotic inactivation,2
CAP12349,antibiotic inactivation,2
BAM76830,antibiotic inactivation,2
AHF82023,antibiotic inactivation,2
AAZ78355,antibiotic target protection,2
CAO82104,antibiotic target protection,2
CAP45902,antibiotic target protection,2
ADI46626,antibiotic target protection,2
AEH59666,antibiotic target protection,2
ADM52188,antibiotic target protection,2
AEL00451,antibiotic target protection,2
AEL00456,antibiotic target protection,2
ABW03156.3,antibiotic target protection,2
ABW03157,antibiotic target protection,2
AGN92479,antibiotic target protection,2
ABU52984,antibiotic target protection,2
YP_008047252,antibiotic target protection,2
BAA14147.1,antibiotic efflux,2
AAP43109.1,antibiotic efflux,2
AFH89470,antibiotic inactivation,2
BAH75037,antibiotic inactivation,2
NP_932197,antibiotic inactivation,2
ABB53370.1,antibiotic target alteration,2
ABB53373.1,antibiotic target alteration,2
ABB53371.1,antibiotic target alteration,2
AAK58491.1,antibiotic target alteration,2
AEI58860.1,antibiotic target alteration,2
AAQ16248,antibiotic inactivation,2
AAF36803.1,antibiotic target alteration,2
AEI58859.1,antibiotic target alteration,2
AAF72362.1,antibiotic target alteration,2
AAA65957.1,antibiotic target alteration,2
AAA65958.1,antibiotic target alteration,2
AAY52015.1,antibiotic target alteration,2
AAV74562.1,antibiotic target alteration,2
AAC69328.1,antibiotic target alteration,2
AAA20192,antibiotic target alteration,2
AAA22599,antibiotic target alteration,2
AAC32026,antibiotic target alteration,2
AAC36915,antibiotic target alteration,2
AAA26742,antibiotic target alteration,2
AAA98096,antibiotic target alteration,2
BAA03402,antibiotic target alteration,2
AAG03357,antibiotic target alteration,2
AAA26652,antibiotic inactivation,2
ABR14060,antibiotic inactivation,2
AEA37904,antibiotic target protection,2
BAA12910,antibiotic inactivation,2
AAF99569,antibiotic inactivation,2
WP_033591432.1,antibiotic efflux,2
AAK69028,antibiotic target protection,2
AAA26684,antibiotic target protection,2
ACX92986,antibiotic target protection,2
CAA50578,antibiotic inactivation,2
CAA26367,antibiotic inactivation,2
AAA22289,antibiotic inactivation,2
AAA73865.1,antibiotic inactivation,2
CAA08841.1,antibiotic inactivation,2
CAA11474,antibiotic efflux,2
CAI47810,antibiotic inactivation,2
AAB51421,antibiotic inactivation,2
CAA42594,antibiotic efflux,2
AFE02723.1,antibiotic inactivation,2
AAD12753,antibiotic efflux,2
AAF01499,antibiotic target protection,2
AAB08924,antibiotic target alteration,2
AAD25063,antibiotic efflux,2
AFL92279,antibiotic target replacement,2
ADI46759.1,antibiotic target replacement,2
AEW67113,antibiotic target replacement,2
CAE53424,antibiotic target replacement,2
CAG34233,antibiotic target replacement,2
CAI99385,antibiotic target replacement,2
ACD56152.1,antibiotic target replacement,2
CAA31356,antibiotic target replacement,2
CAA41326.1,antibiotic target replacement,2
CAA40897,antibiotic target replacement,2
AAN41433,antibiotic target replacement,2
ACR57831,antibiotic target replacement,2
ABB72057,antibiotic target replacement,2
CAA88269,antibiotic target replacement,2
AGL43627.1,antibiotic target protection,2
YP_491919.1,antibiotic efflux,2
CAG27800.1,antibiotic inactivation,2
CAA40386.1,antibiotic inactivation,2
NP_312864.1,antibiotic efflux,2
YP_001706894.1,antibiotic efflux,2
BAA32493.1,antibiotic inactivation,2
BAD06399.1,antibiotic inactivation,2
ABA71732.1,antibiotic target alteration,2
ABX72042.1,antibiotic target protection,2
AAK84316.1,antibiotic inactivation,2
ABA71729.1,antibiotic target alteration,2
AAK26252.2,antibiotic inactivation,2
NP_251185.1,antibiotic efflux,2
CAA37699.1,antibiotic inactivation,2
BAA34299.1,antibiotic efflux,2
CAA44667.1,antibiotic target alteration,2
AHA80961.1,antibiotic inactivation,2
BAN04737.1,antibiotic target protection,2
AGL43632.1,antibiotic target protection,2
AGZ83153.1,antibiotic inactivation,2
AHM76774.1,antibiotic inactivation,2
NP_459347.2,antibiotic efflux,2
CAJ47138.2,antibiotic inactivation,2
ADM92605.1,antibiotic efflux,2
CCP44758.1,antibiotic target alteration,2
CCW43444.1,antibiotic inactivation,2
YP_001713101.1,antibiotic efflux,2
AGL43626.1,antibiotic target protection,2
AHL30272.1,antibiotic inactivation,2
AGW83453.1,antibiotic inactivation,2
ACQ82815.1,antibiotic inactivation,2
CAA27276.1,antibiotic inactivation,2
CAA29819.1,antibiotic inactivation,2
AEQ59620.1,antibiotic inactivation,2
BAO79432.1,antibiotic efflux,2
CCP46182.1,antibiotic target protection,2
CAA63498.1,antibiotic inactivation,2
CAC84275.1,antibiotic inactivation,2
ACN32294.1,antibiotic efflux,2
AAA26412.1,antibiotic inactivation,2
CDL68900.1,antibiotic inactivation,2
YP_001440920.1,antibiotic efflux,2
CAC14595.1,antibiotic efflux,2
ACV32634.1,antibiotic inactivation,2
AGQ93789.1,antibiotic inactivation,2
YP_008997281.1,antibiotic inactivation,2
AGW83454.1,antibiotic inactivation,2
AAD04032.1,antibiotic efflux,2
AIA08936.1,antibiotic inactivation,2
ABN09669.1,antibiotic inactivation,2
AAX55643.1,antibiotic inactivation,2
BAA15934.1,antibiotic efflux,2
AAC37034.1,antibiotic target alteration,2
NP_252894.1,antibiotic efflux,2
ACL37342.1,antibiotic inactivation,2
AAA65959.1,antibiotic target alteration,2
AHL30282.1,antibiotic inactivation,2
ACS44715.1,antibiotic inactivation,2
AJT57878.1,antibiotic inactivation,2
AHL39327.1,antibiotic inactivation,2
CAA79727.1,antibiotic target protection,2
AAC77293.1,antibiotic efflux,2
CAA26235.1,antibiotic inactivation,2
YP_002343805.1,antibiotic efflux,2
AAB58161.1,antibiotic efflux,2
ABN69112.2,antibiotic inactivation,2
CAA37806.1,antibiotic inactivation,2
AHA80105.1,antibiotic inactivation,2
YP_002325610.1,antibiotic efflux,2
AAC25500.1,antibiotic inactivation,2
AJA32743.1,antibiotic inactivation,2
ABA42119.1,antibiotic inactivation,2
AGL43630.1,antibiotic target protection,2
AGU69251.1,antibiotic inactivation,2
AAC76297.1,antibiotic efflux,2
AAF72531.1,antibiotic inactivation,2
BAD00739.1,antibiotic inactivation,2
AAB53259.1,antibiotic inactivation,2
AAA25293.1,antibiotic target protection,2
CEA29750.1,antibiotic inactivation,2
ACV32633.1,antibiotic inactivation,2
ABP88094.1,antibiotic target protection,2
AAK63040.1,antibiotic inactivation,2
AIS67612.1,antibiotic inactivation,2
AAN39364.1,antibiotic inactivation,2
ABA71730.1,antibiotic target alteration,2
ABF66027.1,antibiotic efflux,2
YP_174574.1,antibiotic target alteration,2
NP_252244,antibiotic target alteration,2
AFK13828.1,antibiotic efflux,2
AAV85981.1,antibiotic efflux,2
AHL39333.1,antibiotic inactivation,2
AGZ83155.1,antibiotic inactivation,2
AFN21551.1,antibiotic inactivation,2
ABK33456.1,antibiotic inactivation,2
BAJ17544.1,antibiotic inactivation,2
AGU69250.1,antibiotic inactivation,2
AJO16043.1,antibiotic inactivation,2
CAP12352.2,antibiotic inactivation,2
CAE50926.1,antibiotic inactivation,2
BAE77781.1,antibiotic efflux,2
NP_274718.1,antibiotic efflux,2
AAD03496.1,antibiotic inactivation,2
AAC05822.1,antibiotic inactivation,2
AAD51345.1,antibiotic efflux,2
YP_008997285.1,antibiotic efflux,2
AAD52985.1,antibiotic inactivation,2
BAN04743.1,antibiotic target protection,2
AHB39758.1,antibiotic target replacement,2
AAK01167.1,antibiotic target protection,2
BAE78083.1,antibiotic efflux,2
BAA07072.1,antibiotic efflux,2
BAJ10053.1,antibiotic inactivation,2
CAJ51085.1,antibiotic inactivation,2
WP_063978071.1,antibiotic target alteration,2
AMP35312.1,antibiotic target protection,2
AGI04227.1,antibiotic inactivation,2
BAE06005.1,antibiotic efflux,2
AJP77085,antibiotic inactivation,2
AJP77057,antibiotic inactivation,2
NP_627787,antibiotic target alteration,2
AEP96393.1,antibiotic target alteration,2
NP_465220,antibiotic target alteration,2
AAS13767.1,antibiotic inactivation,2
WP_063857787.1,antibiotic inactivation,2
XP_753111.1,antibiotic efflux,2
CDO61513.1,antibiotic efflux,2
NP_207975.1,antibiotic efflux,2
APB03216.1,antibiotic target alteration,2
APB03220.1,antibiotic inactivation,2
WP_063857800.1,antibiotic inactivation,2
ANP63073.1,antibiotic inactivation,2
NP_414996.1,antibiotic efflux,2
YP_007652797.1,antibiotic inactivation,2
NP_251184.1,antibiotic efflux,2
NP_249118.1,antibiotic efflux,2
NP_251216.1,antibiotic efflux,2
EGP45230,antibiotic efflux,2
EGP45232.2,antibiotic efflux,2
YP_001255356.1,antibiotic target alteration,2
BAD59497.1,antibiotic target alteration,2
CAD31707.1,antibiotic efflux,2
AAW34150.1,antibiotic inactivation,2
WP_029424536.1,antibiotic inactivation,2
WP_059262723.1,antibiotic inactivation,2
AKR18015.1,antibiotic inactivation,2
AKR18024.1,antibiotic inactivation,2
NP_252264.1,antibiotic efflux,2
NP_216424.1,antibiotic target alteration,2
YP_500802.1,antibiotic target alteration,2
YP_039482.1,antibiotic target alteration,2
AAK46002.1,antibiotic target alteration,2
AAC75291.1,antibiotic target alteration,2
YP_007503908.1,antibiotic target alteration,2
CAC29732.1,antibiotic target alteration,2
CAC29514.1,antibiotic target alteration,2
BAA11086.1,antibiotic target alteration,2
AJF83452.1,antibiotic target alteration,2
AAB39605.1,antibiotic target alteration,2
NP_249649.1,others,2
CAA52296.1,antibiotic target alteration,2
CCE36834,antibiotic target alteration,2
ADL24064,antibiotic target alteration,2
AJK71171.1,antibiotic target alteration,2
BAA85265,antibiotic target alteration,2
CAG39047,antibiotic target alteration,2
NP_816529,antibiotic target alteration,2
AAK74984.1,antibiotic target alteration,2
NP_461214.1,antibiotic target alteration,2
CAG39357,antibiotic target alteration,2
NP_415611.1,antibiotic target alteration,2
AQA08261.1,antibiotic target alteration,2
EGP45233.1,antibiotic efflux,2
A0A147H3Q5,antibiotic target alteration,2
A0A0S1YWC9,antibiotic target alteration,2
M1LVM2,antibiotic target alteration,2
ZP_03730066,antibiotic target protection,2
A0A0F5I097,antibiotic target alteration,2
A0A0R1TIX9,antibiotic target alteration,2
A0A0G1VXY3,antibiotic target alteration,2
A0A085GW99,antibiotic efflux,2
R6ZEI4,antibiotic target alteration,2
B2JEB9,antibiotic target alteration,2
A0A0A8H8M1,antibiotic efflux,2
D2TVW5,antibiotic target alteration,2
N6XYX4,antibiotic target alteration,2
A0A136FRX3,antibiotic inactivation,2
C9LCI6,antibiotic target alteration,2
A0A0X7K1D4,antibiotic efflux,2
A0A0E8GZF5,antibiotic target alteration,2
A0A0Q3WJ52,antibiotic inactivation,2
A0A0Q4QGN6,antibiotic target alteration,2
YP_232872,antibiotic efflux,2
A0A0P0QJ28,antibiotic inactivation,2
A0A078LSL4,antibiotic target alteration,2
G9S554,antibiotic target alteration,2
A0A0H4SHE7,antibiotic inactivation,2
A0A0Q5D128,antibiotic target alteration,2
ABY55284,antibiotic target replacement,2
D8JF75,antibiotic inactivation,2
ABS58643,antibiotic inactivation,2
A0A0N9XXU2,antibiotic inactivation,2
A0A0J6HLR0,antibiotic target alteration,2
N8WVW4,antibiotic inactivation,2
J8DBE0,antibiotic inactivation,2
A0A0N1QZS5,antibiotic inactivation,2
A0A0M4N2Y0,antibiotic target alteration,2
D1NXA3,antibiotic efflux,2
D4JNJ6,antibiotic target alteration,2
A0A0M3ASY3,antibiotic target alteration,2
ZP_00156276,antibiotic target alteration,2
YP_001478502,antibiotic inactivation,2
A0A0B0SBX6,antibiotic target alteration,2
A0A0S1RTT5,antibiotic inactivation,2
A0A0G0GEL0,antibiotic target alteration,2
A0A0P7CMJ6,antibiotic inactivation,2
A0A0F6BJC0,antibiotic inactivation,2
K2NZ87,antibiotic inactivation,2
ABS73653,antibiotic efflux,2
A0A0M0N344,antibiotic target alteration,2
A0A0A2F1C0,antibiotic target alteration,2
YP_002383389,antibiotic efflux,2
ZP_04003442,antibiotic efflux,2
J3DWR5,antibiotic target alteration,2
X8GYM7,antibiotic target alteration,2
A0A156B9F3,antibiotic target alteration,2
R6GGK4,antibiotic target alteration,2
R8VS21,antibiotic target alteration,2
ZP_03045710,antibiotic efflux,2
A8A6H2,antibiotic efflux,2
AAD42185,antibiotic target alteration,2
G1VFN2,antibiotic target alteration,2
A0A0G8BZB2,antibiotic inactivation,2
ZP_03304051,antibiotic target alteration,2
A0A0K2MC27,antibiotic inactivation,2
A0A105BXG9,antibiotic target alteration,2
A0A0G3S638,antibiotic target alteration,2
CAW28032,antibiotic efflux,2
J7VLK1,antibiotic inactivation,2
U2Q4W4,antibiotic target alteration,2
YP_002148734,antibiotic efflux,2
E1J2P4,antibiotic inactivation,2
A0A0D0Q709,antibiotic inactivation,2
K6DNC2,antibiotic inactivation,2
YP_002400591,antibiotic efflux,2
A0A029P701,antibiotic efflux,2
YP_002848373,antibiotic efflux,2
L0R2E9,antibiotic inactivation,2
X0PPE6,antibiotic target alteration,2
A0A0J1A146,antibiotic inactivation,2
D1CSA2,antibiotic inactivation,2
D0X2Q9,antibiotic inactivation,2
A0A0A0Q8R6,antibiotic inactivation,2
A0A099HVU8,antibiotic target alteration,2
M5PB60,antibiotic inactivation,2
A0A0G4PZ11,antibiotic target alteration,2
AAR37056,antibiotic target alteration,2
YP_002006347,antibiotic target alteration,2
A0A127STF0,antibiotic inactivation,2
J8Q2C5,antibiotic target alteration,2
Q9R2G5,antibiotic inactivation,2
R5ID83,antibiotic target alteration,2
C2VTY7,antibiotic inactivation,2
G3ESU0,antibiotic inactivation,2
A0A0X7K8G2,antibiotic target alteration,2
A0A0Q8XBR6,antibiotic target alteration,2
A0A0L8ABW8,antibiotic inactivation,2
A0A127SJI8,antibiotic inactivation,2
BAC67134,antibiotic efflux,2
